AK-47 | Aquamarine Revenge,Battle-Scarred,False,53,47
AWP | Elite Build,Field-Tested,False,193,198
AWP | Elite Build,Field-Tested,True,8,36
AWP | Elite Build,Minimal Wear,False,90,160
AWP | Elite Build,Minimal Wear,True,5,32
AWP | Elite Build,Well-Worn,False,101,137
AWP | Elite Build,Well-Worn,True,7,19
AWP | Fever Dream,Battle-Scarred,False,70,128
AWP | Fever Dream,Battle-Scarred,True,7,11
AWP | Fever Dream,Factory New,False,226,304
AWP | Fever Dream,Factory New,True,20,62
AWP | Fever Dream,Field-Tested,False,545,562
AWP | Fever Dream,Field-Tested,True,43,55
AWP | Fever Dream,Minimal Wear,False,456,498
AWP | Fever Dream,Minimal Wear,True,35,90
AWP | Fever Dream,Well-Worn,False,37,88
AWP | Fever Dream,Well-Worn,True,6,10
AWP | Graphite,Factory New,False,22,188
AWP | Graphite,Factory New,True,2,17
AWP | Graphite,Minimal Wear,False,3,22
AWP | Graphite,Minimal Wear,True,0,2
AWP | Gungnir,Battle-Scarred,False,0,0
AWP | Gungnir,Factory New,False,0,0
AWP | Gungnir,Field-Tested,False,0,0
AWP | Gungnir,Minimal Wear,False,0,0
AWP | Gungnir,Well-Worn,False,0,0
AWP | Hyper Beast,Battle-Scarred,False,37,103
AWP | Hyper Beast,Battle-Scarred,True,3,14
AWP | Hyper Beast,Factory New,False,12,31
AWP | Hyper Beast,Factory New,True,2,9
AWP | Hyper Beast,Field-Tested,False,94,89
AWP | Hyper Beast,Field-Tested,True,11,26
AWP | Hyper Beast,Minimal Wear,False,44,72
AWP | Hyper Beast,Minimal Wear,True,4,6
AWP | Hyper Beast,Well-Worn,False,55,47
AWP | Hyper Beast,Well-Worn,True,3,14
AWP | Lightning Strike,Factory New,False,11,48
AWP | Lightning Strike,Factory New,True,0,11
AWP | Lightning Strike,Minimal Wear,False,2,4
AWP | Lightning Strike,Minimal Wear,True,0,0
AWP | Man-o'-war,Field-Tested,False,14,43
AWP | Man-o'-war,Field-Tested,True,2,15
AWP | Man-o'-war,Minimal Wear,False,114,176
AWP | Man-o'-war,Minimal Wear,True,8,38
AWP | Medusa,Battle-Scarred,False,0,3
AWP | Medusa,Factory New,False,0,0
AWP | Medusa,Field-Tested,False,1,2
AWP | Medusa,Minimal Wear,False,0,0
AWP | Medusa,Well-Worn,False,2,1
AWP | Mortis,Battle-Scarred,False,98,127
AWP | Mortis,Battle-Scarred,True,13,33
AWP | Mortis,Factory New,False,150,216
AWP | Mortis,Factory New,True,37,62
AWP | Mortis,Field-Tested,False,858,924
AWP | Mortis,Field-Tested,True,82,107
AWP | Mortis,Minimal Wear,False,499,527
AWP | Mortis,Minimal Wear,True,41,88
AWP | Mortis,Well-Worn,False,49,62
AWP | Mortis,Well-Worn,True,12,19
AWP | Neo-Noir,Battle-Scarred,False,18,12
AWP | Neo-Noir,Battle-Scarred,True,0,8
AWP | Neo-Noir,Factory New,False,80,144
AWP | Neo-Noir,Factory New,True,8,17
AWP | Neo-Noir,Field-Tested,False,151,104
AWP | Neo-Noir,Field-Tested,True,13,18
AWP | Neo-Noir,Minimal Wear,False,91,104
AWP | Neo-Noir,Minimal Wear,True,7,14
AWP | Neo-Noir,Well-Worn,False,22,18
AWP | Neo-Noir,Well-Worn,True,2,7
AWP | Oni Taiji,Battle-Scarred,False,2,9
AWP | Oni Taiji,Battle-Scarred,True,1,6
AWP | Oni Taiji,Factory New,False,5,14
AWP | Oni Taiji,Factory New,True,0,2
AWP | Oni Taiji,Field-Tested,False,13,11
AWP | Oni Taiji,Field-Tested,True,0,4
AWP | Oni Taiji,Minimal Wear,False,4,11
AWP | Oni Taiji,Minimal Wear,True,0,1
AWP | Oni Taiji,Well-Worn,False,3,1
AWP | Oni Taiji,Well-Worn,True,0,0
AWP | PAW,Battle-Scarred,False,34,162
AWP | PAW,Battle-Scarred,True,3,21
AWP | PAW,Factory New,False,258,293
AWP | PAW,Factory New,True,33,102
AWP | PAW,Field-Tested,False,703,1085
AWP | PAW,Field-Tested,True,76,98
AWP | PAW,Minimal Wear,False,571,666
AWP | PAW,Minimal Wear,True,55,51
AWP | PAW,Well-Worn,False,90,154
AWP | PAW,Well-Worn,True,18,16
AWP | Phobos,Factory New,False,394,1063
AWP | Phobos,Factory New,True,67,169
AWP | Phobos,Field-Tested,False,548,1399
AWP | Phobos,Field-Tested,True,67,186
AWP | Phobos,Minimal Wear,False,845,1850
AWP | Phobos,Minimal Wear,True,72,176
AWP | Phobos,Well-Worn,False,28,100
AWP | Phobos,Well-Worn,True,2,24
AWP | Pink DDPAT,Battle-Scarred,False,0,31
AWP | Pink DDPAT,Factory New,False,1,14
AWP | Pink DDPAT,Field-Tested,False,34,44
AWP | Pink DDPAT,Minimal Wear,False,13,42
AWP | Pink DDPAT,Well-Worn,False,6,10
AWP | Pit Viper,Battle-Scarred,False,47,346
AWP | Pit Viper,Field-Tested,False,1087,4710
AWP | Pit Viper,Minimal Wear,False,801,2863
AWP | Pit Viper,Well-Worn,False,83,417
AWP | Redline,Field-Tested,False,142,325
AWP | Redline,Field-Tested,True,12,77
AWP | Redline,Minimal Wear,False,52,262
AWP | Redline,Minimal Wear,True,3,41
AWP | Redline,Well-Worn,False,5,20
AWP | Redline,Well-Worn,True,0,11
AWP | Safari Mesh,Battle-Scarred,False,844,7269
AWP | Safari Mesh,Factory New,False,28,183
AWP | Safari Mesh,Field-Tested,False,4237,28928
AWP | Safari Mesh,Minimal Wear,False,1083,4686
AWP | Safari Mesh,Well-Worn,False,656,2929
AWP | Snake Camo,Battle-Scarred,False,0,28
AWP | Snake Camo,Factory New,False,0,3
AWP | Snake Camo,Field-Tested,False,3,37
AWP | Snake Camo,Minimal Wear,False,3,24
AWP | Snake Camo,Well-Worn,False,1,13
AWP | Sun in Leo,Battle-Scarred,False,13,52
AWP | Sun in Leo,Factory New,False,103,277
AWP | Sun in Leo,Field-Tested,False,209,452
AWP | Sun in Leo,Minimal Wear,False,196,289
AWP | Sun in Leo,Well-Worn,False,21,64
AWP | The Prince,Battle-Scarred,False,0,1
AWP | The Prince,Factory New,False,0,0
AWP | The Prince,Field-Tested,False,0,5
AWP | The Prince,Minimal Wear,False,2,2
AWP | The Prince,Well-Worn,False,0,1
AWP | Wildfire,Battle-Scarred,False,29,50
AWP | Wildfire,Battle-Scarred,True,0,11
AWP | Wildfire,Factory New,False,19,21
AWP | Wildfire,Factory New,True,2,13
AWP | Wildfire,Field-Tested,False,114,84
AWP | Wildfire,Field-Tested,True,8,22
AWP | Wildfire,Minimal Wear,False,45,69
AWP | Wildfire,Minimal Wear,True,4,19
AWP | Wildfire,Well-Worn,False,6,19
AWP | Wildfire,Well-Worn,True,1,3
AWP | Worm God,Factory New,False,475,1205
AWP | Worm God,Factory New,True,55,207
AWP | Worm God,Field-Tested,False,800,2776
AWP | Worm God,Field-Tested,True,124,314
AWP | Worm God,Minimal Wear,False,777,2488
AWP | Worm God,Minimal Wear,True,70,204
AWP | Worm God,Well-Worn,False,85,354
AWP | Worm God,Well-Worn,True,16,52
CZ75-Auto | Army Sheen,Factory New,False,6,148
CZ75-Auto | Army Sheen,Field-Tested,False,8,112
CZ75-Auto | Army Sheen,Minimal Wear,False,28,99
CZ75-Auto | Chalice,Factory New,False,1,13
CZ75-Auto | Chalice,Minimal Wear,False,0,0
CZ75-Auto | Crimson Web,Battle-Scarred,False,27,161
CZ75-Auto | Crimson Web,Battle-Scarred,True,19,82
CZ75-Auto | Crimson Web,Factory New,False,2,19
CZ75-Auto | Crimson Web,Factory New,True,0,6
CZ75-Auto | Crimson Web,Field-Tested,False,133,385
CZ75-Auto | Crimson Web,Field-Tested,True,32,203
CZ75-Auto | Crimson Web,Minimal Wear,False,63,184
CZ75-Auto | Crimson Web,Minimal Wear,True,10,41
CZ75-Auto | Crimson Web,Well-Worn,False,33,164
CZ75-Auto | Crimson Web,Well-Worn,True,3,46
CZ75-Auto | Distressed,Battle-Scarred,False,361,824
CZ75-Auto | Distressed,Battle-Scarred,True,106,55
CZ75-Auto | Distressed,Factory New,False,94,168
CZ75-Auto | Distressed,Factory New,True,18,48
CZ75-Auto | Distressed,Field-Tested,False,948,2161
CZ75-Auto | Distressed,Field-Tested,True,131,88
CZ75-Auto | Distressed,Minimal Wear,False,435,1280
CZ75-Auto | Distressed,Minimal Wear,True,122,98
CZ75-Auto | Distressed,Well-Worn,False,593,1155
CZ75-Auto | Distressed,Well-Worn,True,207,90
CZ75-Auto | Eco,Battle-Scarred,False,123,278
CZ75-Auto | Eco,Battle-Scarred,True,24,87
CZ75-Auto | Eco,Factory New,False,29,79
CZ75-Auto | Eco,Factory New,True,4,29
CZ75-Auto | Eco,Field-Tested,False,354,309
CZ75-Auto | Eco,Field-Tested,True,62,117
CZ75-Auto | Eco,Minimal Wear,False,107,210
CZ75-Auto | Eco,Minimal Wear,True,17,74
CZ75-Auto | Eco,Well-Worn,False,208,240
CZ75-Auto | Eco,Well-Worn,True,43,127
CZ75-Auto | Emerald Quartz,Battle-Scarred,False,3,22
CZ75-Auto | Emerald Quartz,Factory New,False,10,42
CZ75-Auto | Emerald Quartz,Field-Tested,False,17,49
CZ75-Auto | Emerald Quartz,Minimal Wear,False,10,34
CZ75-Auto | Emerald Quartz,Well-Worn,False,1,12
CZ75-Auto | Emerald,Factory New,False,33,176
CZ75-Auto | Emerald,Minimal Wear,False,3,26
CZ75-Auto | Green Plaid,Battle-Scarred,False,1,101
CZ75-Auto | Green Plaid,Factory New,False,5,88
CZ75-Auto | Green Plaid,Field-Tested,False,3,52
CZ75-Auto | Green Plaid,Minimal Wear,False,4,103
CZ75-Auto | Green Plaid,Well-Worn,False,0,83
CZ75-Auto | Hexane,Factory New,False,14,87
CZ75-Auto | Hexane,Factory New,True,6,50
CZ75-Auto | Hexane,Field-Tested,False,23,106
CZ75-Auto | Hexane,Field-Tested,True,17,155
CZ75-Auto | Hexane,Minimal Wear,False,20,66
CZ75-Auto | Hexane,Minimal Wear,True,26,48
CZ75-Auto | Hexane,Well-Worn,False,5,34
CZ75-Auto | Hexane,Well-Worn,True,3,15
CZ75-Auto | Imprint,Battle-Scarred,False,303,1840
CZ75-Auto | Imprint,Battle-Scarred,True,76,625
CZ75-Auto | Imprint,Factory New,False,59,251
CZ75-Auto | Imprint,Factory New,True,8,102
CZ75-Auto | Imprint,Field-Tested,False,729,2448
CZ75-Auto | Imprint,Field-Tested,True,222,1035
CZ75-Auto | Imprint,Minimal Wear,False,568,1575
CZ75-Auto | Imprint,Minimal Wear,True,110,337
CZ75-Auto | Imprint,Well-Worn,False,477,1834
CZ75-Auto | Imprint,Well-Worn,True,192,1072
CZ75-Auto | Indigo,Battle-Scarred,False,85,1596
CZ75-Auto | Indigo,Factory New,False,8,153
CZ75-Auto | Indigo,Field-Tested,False,539,1660
CZ75-Auto | Indigo,Minimal Wear,False,148,841
CZ75-Auto | Indigo,Well-Worn,False,72,811
CZ75-Auto | Nitro,Battle-Scarred,False,1,17
CZ75-Auto | Nitro,Factory New,False,1,8
CZ75-Auto | Nitro,Field-Tested,False,7,24
CZ75-Auto | Nitro,Minimal Wear,False,3,25
CZ75-Auto | Nitro,Well-Worn,False,3,17
CZ75-Auto | Poison Dart,Battle-Scarred,False,0,47
CZ75-Auto | Poison Dart,Battle-Scarred,True,3,108
CZ75-Auto | Poison Dart,Factory New,False,2,34
CZ75-Auto | Poison Dart,Factory New,True,1,32
CZ75-Auto | Poison Dart,Field-Tested,False,11,101
CZ75-Auto | Poison Dart,Field-Tested,True,5,172
CZ75-Auto | Poison Dart,Minimal Wear,False,2,102
CZ75-Auto | Poison Dart,Minimal Wear,True,8,35
CZ75-Auto | Poison Dart,Well-Worn,False,0,18
CZ75-Auto | Poison Dart,Well-Worn,True,0,22
CZ75-Auto | Pole Position,Battle-Scarred,False,32,203
CZ75-Auto | Pole Position,Battle-Scarred,True,18,120
CZ75-Auto | Pole Position,Factory New,False,59,112
CZ75-Auto | Pole Position,Factory New,True,18,80
CZ75-Auto | Pole Position,Field-Tested,False,304,912
CZ75-Auto | Pole Position,Field-Tested,True,82,177
CZ75-Auto | Pole Position,Minimal Wear,False,210,230
CZ75-Auto | Pole Position,Minimal Wear,True,32,91
CZ75-Auto | Pole Position,Well-Worn,False,49,294
CZ75-Auto | Pole Position,Well-Worn,True,8,32
CZ75-Auto | Polymer,Battle-Scarred,False,50,358
CZ75-Auto | Polymer,Battle-Scarred,True,17,127
CZ75-Auto | Polymer,Factory New,False,349,807
CZ75-Auto | Polymer,Factory New,True,76,133
CZ75-Auto | Polymer,Field-Tested,False,700,2851
CZ75-Auto | Polymer,Field-Tested,True,364,515
CZ75-Auto | Polymer,Minimal Wear,False,445,1017
CZ75-Auto | Polymer,Minimal Wear,True,122,131
CZ75-Auto | Polymer,Well-Worn,False,127,475
CZ75-Auto | Polymer,Well-Worn,True,49,152
CZ75-Auto | Red Astor,Battle-Scarred,False,55,259
CZ75-Auto | Red Astor,Battle-Scarred,True,11,157
CZ75-Auto | Red Astor,Factory New,False,18,104
CZ75-Auto | Red Astor,Factory New,True,3,28
CZ75-Auto | Red Astor,Field-Tested,False,221,518
CZ75-Auto | Red Astor,Field-Tested,True,40,161
CZ75-Auto | Red Astor,Minimal Wear,False,96,265
CZ75-Auto | Red Astor,Minimal Wear,True,13,75
CZ75-Auto | Red Astor,Well-Worn,False,123,483
CZ75-Auto | Red Astor,Well-Worn,True,23,130
CZ75-Auto | Tacticat,Battle-Scarred,False,106,265
CZ75-Auto | Tacticat,Battle-Scarred,True,27,115
CZ75-Auto | Tacticat,Factory New,False,105,382
CZ75-Auto | Tacticat,Factory New,True,23,123
CZ75-Auto | Tacticat,Field-Tested,False,796,2010
CZ75-Auto | Tacticat,Field-Tested,True,138,216
CZ75-Auto | Tacticat,Minimal Wear,False,328,520
CZ75-Auto | Tacticat,Minimal Wear,True,48,148
CZ75-Auto | Tacticat,Well-Worn,False,47,321
CZ75-Auto | Tacticat,Well-Worn,True,12,56
CZ75-Auto | The Fuschia Is Now,Factory New,False,8,34
CZ75-Auto | The Fuschia Is Now,Factory New,True,1,7
CZ75-Auto | The Fuschia Is Now,Field-Tested,False,4,32
CZ75-Auto | The Fuschia Is Now,Field-Tested,True,0,18
CZ75-Auto | The Fuschia Is Now,Minimal Wear,False,5,23
CZ75-Auto | The Fuschia Is Now,Minimal Wear,True,0,13
CZ75-Auto | The Fuschia Is Now,Well-Worn,False,1,4
CZ75-Auto | The Fuschia Is Now,Well-Worn,True,0,4
CZ75-Auto | Tigris,Battle-Scarred,False,97,241
CZ75-Auto | Tigris,Battle-Scarred,True,16,84
CZ75-Auto | Tigris,Factory New,False,47,209
CZ75-Auto | Tigris,Factory New,True,17,97
CZ75-Auto | Tigris,Field-Tested,False,466,517
CZ75-Auto | Tigris,Field-Tested,True,75,161
CZ75-Auto | Tigris,Minimal Wear,False,288,392
CZ75-Auto | Tigris,Minimal Wear,True,50,120
CZ75-Auto | Tigris,Well-Worn,False,171,305
CZ75-Auto | Tigris,Well-Worn,True,35,89
CZ75-Auto | Tread Plate,Factory New,False,22,80
CZ75-Auto | Tread Plate,Factory New,True,3,27
CZ75-Auto | Tread Plate,Field-Tested,False,1,10
CZ75-Auto | Tread Plate,Field-Tested,True,0,10
CZ75-Auto | Tread Plate,Minimal Wear,False,15,59
CZ75-Auto | Tread Plate,Minimal Wear,True,5,20
CZ75-Auto | Tuxedo,Battle-Scarred,False,121,243
CZ75-Auto | Tuxedo,Factory New,False,87,418
CZ75-Auto | Tuxedo,Field-Tested,False,386,529
CZ75-Auto | Tuxedo,Minimal Wear,False,249,768
CZ75-Auto | Tuxedo,Well-Worn,False,48,137
CZ75-Auto | Twist,Battle-Scarred,False,26,138
CZ75-Auto | Twist,Battle-Scarred,True,7,157
CZ75-Auto | Twist,Factory New,False,7,81
CZ75-Auto | Twist,Factory New,True,0,51
CZ75-Auto | Twist,Field-Tested,False,57,310
CZ75-Auto | Twist,Field-Tested,True,55,197
CZ75-Auto | Twist,Minimal Wear,False,62,145
CZ75-Auto | Twist,Minimal Wear,True,44,136
CZ75-Auto | Twist,Well-Worn,False,56,146
CZ75-Auto | Twist,Well-Worn,True,19,250
CZ75-Auto | Victoria,Battle-Scarred,False,7,25
CZ75-Auto | Victoria,Battle-Scarred,True,0,15
CZ75-Auto | Victoria,Factory New,False,8,29
CZ75-Auto | Victoria,Factory New,True,0,9
CZ75-Auto | Victoria,Field-Tested,False,18,80
CZ75-Auto | Victoria,Field-Tested,True,1,18
CZ75-Auto | Victoria,Minimal Wear,False,19,61
CZ75-Auto | Victoria,Minimal Wear,True,1,9
CZ75-Auto | Victoria,Well-Worn,False,1,16
CZ75-Auto | Victoria,Well-Worn,True,0,4
CZ75-Auto | Xiangliu,Battle-Scarred,False,28,50
CZ75-Auto | Xiangliu,Battle-Scarred,True,2,16
CZ75-Auto | Xiangliu,Factory New,False,89,198
CZ75-Auto | Xiangliu,Factory New,True,4,34
CZ75-Auto | Xiangliu,Field-Tested,False,179,90
CZ75-Auto | Xiangliu,Field-Tested,True,38,26
CZ75-Auto | Xiangliu,Minimal Wear,False,143,97
CZ75-Auto | Xiangliu,Minimal Wear,True,11,29
CZ75-Auto | Xiangliu,Well-Worn,False,24,10
CZ75-Auto | Xiangliu,Well-Worn,True,0,18
CZ75-Auto | Yellow Jacket,Battle-Scarred,False,8,30
CZ75-Auto | Yellow Jacket,Battle-Scarred,True,1,13
CZ75-Auto | Yellow Jacket,Factory New,False,5,24
CZ75-Auto | Yellow Jacket,Factory New,True,0,10
CZ75-Auto | Yellow Jacket,Field-Tested,False,62,70
CZ75-Auto | Yellow Jacket,Field-Tested,True,2,19
CZ75-Auto | Yellow Jacket,Minimal Wear,False,17,41
CZ75-Auto | Yellow Jacket,Minimal Wear,True,0,11
CZ75-Auto | Yellow Jacket,Well-Worn,False,36,17
CZ75-Auto | Yellow Jacket,Well-Worn,True,4,20
Desert Eagle | Blaze,Factory New,False,10,44
Desert Eagle | Blaze,Minimal Wear,False,0,2
Desert Eagle | Blue Ply,Battle-Scarred,False,723,542
Desert Eagle | Blue Ply,Battle-Scarred,True,97,129
Desert Eagle | Blue Ply,Factory New,False,110,230
Desert Eagle | Blue Ply,Factory New,True,18,75
Desert Eagle | Blue Ply,Field-Tested,False,1413,1721
Desert Eagle | Blue Ply,Field-Tested,True,226,181
Desert Eagle | Blue Ply,Minimal Wear,False,980,804
Desert Eagle | Blue Ply,Minimal Wear,True,124,153
Desert Eagle | Blue Ply,Well-Worn,False,1177,1085
Desert Eagle | Blue Ply,Well-Worn,True,182,148
Desert Eagle | Bronze Deco,Battle-Scarred,False,11,199
Desert Eagle | Bronze Deco,Battle-Scarred,True,5,26
Desert Eagle | Bronze Deco,Factory New,False,699,1319
Desert Eagle | Bronze Deco,Factory New,True,127,358
Desert Eagle | Bronze Deco,Field-Tested,False,962,2557
Desert Eagle | Bronze Deco,Field-Tested,True,270,698
Desert Eagle | Bronze Deco,Minimal Wear,False,704,1506
Desert Eagle | Bronze Deco,Minimal Wear,True,136,371
Desert Eagle | Bronze Deco,Well-Worn,False,151,524
Desert Eagle | Bronze Deco,Well-Worn,True,35,133
Desert Eagle | Cobalt Disruption,Factory New,False,38,178
Desert Eagle | Cobalt Disruption,Factory New,True,4,16
Desert Eagle | Cobalt Disruption,Field-Tested,False,13,14
Desert Eagle | Cobalt Disruption,Field-Tested,True,1,8
Desert Eagle | Cobalt Disruption,Minimal Wear,False,24,107
Desert Eagle | Cobalt Disruption,Minimal Wear,True,1,14
Desert Eagle | Code Red,Battle-Scarred,False,48,26
Desert Eagle | Code Red,Battle-Scarred,True,2,8
Desert Eagle | Code Red,Factory New,False,5,18
Desert Eagle | Code Red,Factory New,True,0,5
Desert Eagle | Code Red,Field-Tested,False,65,47
Desert Eagle | Code Red,Field-Tested,True,9,7
Desert Eagle | Code Red,Minimal Wear,False,23,41
Desert Eagle | Code Red,Minimal Wear,True,2,4
Desert Eagle | Code Red,Well-Worn,False,47,43
Desert Eagle | Code Red,Well-Worn,True,3,4
Desert Eagle | Conspiracy,Factory New,False,276,343
Desert Eagle | Conspiracy,Factory New,True,28,139
Desert Eagle | Conspiracy,Field-Tested,False,134,114
Desert Eagle | Conspiracy,Field-Tested,True,16,46
Desert Eagle | Conspiracy,Minimal Wear,False,406,368
Desert Eagle | Conspiracy,Minimal Wear,True,41,81
Desert Eagle | Corinthian,Factory New,False,291,644
Desert Eagle | Corinthian,Factory New,True,27,192
Desert Eagle | Corinthian,Field-Tested,False,519,871
Desert Eagle | Corinthian,Field-Tested,True,65,157
Desert Eagle | Corinthian,Minimal Wear,False,338,622
Desert Eagle | Corinthian,Minimal Wear,True,51,124
Desert Eagle | Corinthian,Well-Worn,False,37,165
Desert Eagle | Corinthian,Well-Worn,True,8,29
Desert Eagle | Crimson Web,Battle-Scarred,False,14,57
Desert Eagle | Crimson Web,Battle-Scarred,True,5,16
Desert Eagle | Crimson Web,Factory New,False,0,12
Desert Eagle | Crimson Web,Factory New,True,0,2
Desert Eagle | Crimson Web,Field-Tested,False,200,253
Desert Eagle | Crimson Web,Field-Tested,True,26,78
Desert Eagle | Crimson Web,Minimal Wear,False,24,152
Desert Eagle | Crimson Web,Minimal Wear,True,4,11
Desert Eagle | Crimson Web,Well-Worn,False,18,42
Desert Eagle | Crimson Web,Well-Worn,True,2,17
Desert Eagle | Directive,Battle-Scarred,False,479,1130
Desert Eagle | Directive,Battle-Scarred,True,70,235
Desert Eagle | Directive,Factory New,False,8,43
Desert Eagle | Directive,Factory New,True,1,8
Desert Eagle | Directive,Field-Tested,False,1050,1984
Desert Eagle | Directive,Field-Tested,True,104,247
Desert Eagle | Directive,Minimal Wear,False,118,233
Desert Eagle | Directive,Minimal Wear,True,18,50
Desert Eagle | Directive,Well-Worn,False,341,823
Desert Eagle | Directive,Well-Worn,True,38,124
Desert Eagle | Emerald Jörmungandr,Battle-Scarred,False,0,7
Desert Eagle | Emerald Jörmungandr,Factory New,False,22,105
Desert Eagle | Emerald Jörmungandr,Field-Tested,False,10,37
Desert Eagle | Emerald Jörmungandr,Minimal Wear,False,9,38
Desert Eagle | Emerald Jörmungandr,Well-Worn,False,2,17
Desert Eagle | Golden Koi,Factory New,False,19,59
Desert Eagle | Golden Koi,Factory New,True,3,11
Desert Eagle | Golden Koi,Minimal Wear,False,2,6
Desert Eagle | Golden Koi,Minimal Wear,True,0,2
Desert Eagle | Hand Cannon,Battle-Scarred,False,0,7
Desert Eagle | Hand Cannon,Factory New,False,2,16
Desert Eagle | Hand Cannon,Field-Tested,False,0,7
Desert Eagle | Hand Cannon,Minimal Wear,False,1,9
Desert Eagle | Hand Cannon,Well-Worn,False,0,4
Desert Eagle | Heirloom,Battle-Scarred,False,17,87
Desert Eagle | Heirloom,Battle-Scarred,True,3,10
Desert Eagle | Heirloom,Factory New,False,7,44
Desert Eagle | Heirloom,Factory New,True,0,8
Desert Eagle | Heirloom,Field-Tested,False,94,180
Desert Eagle | Heirloom,Field-Tested,True,7,59
Desert Eagle | Heirloom,Minimal Wear,False,41,122
Desert Eagle | Heirloom,Minimal Wear,True,6,17
Desert Eagle | Heirloom,Well-Worn,False,3,24
Desert Eagle | Heirloom,Well-Worn,True,0,4
Desert Eagle | Hypnotic,Factory New,False,12,175
Desert Eagle | Hypnotic,Factory New,True,4,20
Desert Eagle | Hypnotic,Minimal Wear,False,0,8
Desert Eagle | Hypnotic,Minimal Wear,True,0,2
Desert Eagle | Kumicho Dragon,Battle-Scarred,False,31,42
Desert Eagle | Kumicho Dragon,Battle-Scarred,True,3,9
Desert Eagle | Kumicho Dragon,Factory New,False,33,47
Desert Eagle | Kumicho Dragon,Factory New,True,0,14
Desert Eagle | Kumicho Dragon,Field-Tested,False,196,176
Desert Eagle | Kumicho Dragon,Field-Tested,True,7,22
Desert Eagle | Kumicho Dragon,Minimal Wear,False,74,87
Desert Eagle | Kumicho Dragon,Minimal Wear,True,3,9
Desert Eagle | Kumicho Dragon,Well-Worn,False,15,19
Desert Eagle | Kumicho Dragon,Well-Worn,True,1,2
Desert Eagle | Light Rail,Battle-Scarred,False,359,500
Desert Eagle | Light Rail,Battle-Scarred,True,41,53
Desert Eagle | Light Rail,Factory New,False,91,140
Desert Eagle | Light Rail,Factory New,True,12,47
Desert Eagle | Light Rail,Field-Tested,False,1719,1971
Desert Eagle | Light Rail,Field-Tested,True,136,126
Desert Eagle | Light Rail,Minimal Wear,False,514,574
Desert Eagle | Light Rail,Minimal Wear,True,50,83
Desert Eagle | Light Rail,Well-Worn,False,354,366
Desert Eagle | Light Rail,Well-Worn,True,30,62
Desert Eagle | Mecha Industries,Battle-Scarred,False,91,94
Desert Eagle | Mecha Industries,Battle-Scarred,True,5,18
Desert Eagle | Mecha Industries,Factory New,False,140,178
